Timestamp,AccX,AccY,AccZ
1881372344,-222,1489,14967
1881374276,410,2954,18160
1881376216,-464,2248,16227
1881378140,2309,-45,13917
1881380080,-865,-489,17943
1881382012,1848,402,16163
1881383948,-1362,260,18600
1881385888,1221,-1135,13359
1881387844,3037,-3043,12795
1881389784,507,-1571,15407
1881391724,-4175,907,18563
1881393660,-183,2361,16546
1881395600,-487,2067,16283
1881397544,3048,1006,13860
1881399472,812,-454,17172
1881401412,-1173,-710,25304
1881403344,-437,-497,18788
1881405272,3024,-94,14175
1881407220,2219,-1311,13171
1881409164,246,-2111,14523
1881411112,-1575,-2181,16556
1881413072,-1863,-1319,12611
1881415016,2546,796,13756
1881416972,1710,1598,13216
1881418924,1162,1736,20024
1881420856,-2663,517,15899
1881422788,1623,345,17471
1881424724,3769,-159,14633
1881426664,1494,-744,13463
1881428616,-1521,-2043,19660
1881430556,54,-1344,16742
1881432488,-621,-799,18460
1881434420,3005,763,12576
1881436372,-2307,1269,18795
1881438320,-321,2205,14217
1881440252,-1930,-132,20923
1881442172,-17,153,16095
1881444080,111,-62,18612
1881446012,2159,-457,19899
1881447936,-1790,84,18804
1881449868,2436,-396,13843
1881451816,3433,-1536,14238
1881453768,982,-2590,13959
1881455692,-97,-2337,15608
1881457624,-1761,655,15180
1881459556,478,2980,14971
1881461500,3836,3772,14611
1881463436,1108,388,19572
1881465388,-3456,-1646,17452
1881467328,-890,-859,13939
1881469240,806,78,17687
1881471160,1676,590,15620
1881473084,-189,-917,18959
1881475024,-504,-1746,17272
1881476980,-1412,-1490,16542
1881478920,840,510,14843
1881480848,-382,2760,16616
1881482768,66,2521,17046
1881484708,-1948,2014,13863
1881486640,-164,554,13443
1881488600,-2521,-1121,17168
1881490548,763,-1483,13850
1881492468,-688,-768,19768
1881494400,1398,-430,15616
1881496352,3100,-1924,15963
1881498304,3237,-2197,13735
1881500252,-859,-1811,16671
1881502180,-455,899,13583
1881504132,-1125,1990,17484
1881506076,3616,2522,14743
1881508012,-307,711,15547
1881509952,-2992,478,21840
1881511864,-244,-14,17924
1881513816,3901,-1233,17165
1881515768,1215,-1507,16027
1881517712,-331,-1195,16575
1881519660,-1589,-909,16347
1881521608,-1631,507,14995
1881523556,4561,2521,13951
1881525512,1620,2485,17592
1881527452,847,1065,18132
1881529380,-4095,-19,16079
1881531296,54,-618,16912
1881533212,-398,-138,18851
1881535136,609,-227,17699
1881537084,-1804,-1046,18980
1881539048,3014,-1312,16288
1881540988,118,-2270,16068
1881542936,3180,-1444,13139
1881544888,1359,-395,15724
1881546828,-751,1562,18391
1881548740,956,458,15360
1881550668,1878,-186,11068
1881552608,-1061,-199,17255
1881554536,372,275,18392
1881556464,-2449,-589,21523
1881558424,2405,-1237,12948
1881560376,2924,-1598,17847
1881562332,1980,-152,15944
1881564240,-21,607,18687
1881566172,1344,1632,14697
1881568116,2181,1689,12609
1881570064,2446,1341,12700
1881571992,-2633,53,15322
1881573928,-3763,-859,17757
1881575872,-465,-141,19000
1881577796,732,-730,18580
1881579732,375,-393,16352
1881581680,-1128,-1236,19124
1881583628,218,-1910,19172
1881585548,41,-1521,13055
1881587484,4956,130,14431
