Timestamp,AccX,AccY,AccZ
2452282256,-877,1133,16739
2452284196,-1034,709,16772
2452286104,-583,-5,18923
2452288044,1513,-1139,18152
2452289988,3063,-119,15337
2452291908,380,896,17784
2452293848,1659,1111,18844
2452295772,-279,829,18971
2452297696,767,-985,11389
2452299632,347,-2049,13499
2452301580,-2990,-2206,13132
2452303540,-1391,-1531,19691
2452305484,-1328,575,13648
2452307408,393,995,16704
2452309340,966,1116,14075
2452311276,2546,-24,17483
2452313204,-529,812,14635
2452315148,3274,1309,13440
2452317076,1054,712,17291
2452319004,983,-247,14135
2452320944,-781,-2695,19612
2452322904,1290,-1898,15072
2452324824,-22,-490,14776
2452326760,693,1393,16403
2452328688,-2051,25,19724
2452330616,588,366,19027
2452332560,-1332,-1626,16158
2452334512,2507,-191,17744
2452336456,-890,1148,18940
2452338388,2567,813,16603
2452340316,-907,-237,17995
2452342248,2088,-1582,9792
2452344200,-1835,-2061,14507
2452346152,-316,-1106,13333
2452348104,-3854,162,18888
2452350056,-1909,2080,16607
2452352012,2427,1573,18056
2452353944,2895,-257,13786
2452355884,2184,194,17180
2452357820,456,1628,16396
2452359752,673,1545,17315
2452361688,2851,351,11672
2452363636,2550,-2328,11880
2452365592,-1657,-2676,18860
2452367536,-150,-114,16268
2452369472,-364,1904,15711
2452371400,233,1193,15211
2452373328,-121,-211,20077
2452375264,-1131,-905,16847
2452377224,-2261,-1027,20083
2452379188,3455,1595,16260
2452381108,-21,1361,18456
2452383048,3129,-163,15264
2452384988,833,-2943,13988
2452386936,2241,-3079,13247
2452388884,-731,-1225,15039
2452390820,648,1158,17204
2452392764,-1913,1411,14943
2452394716,1474,1316,14510
2452396640,313,139,13400
2452398572,1415,-389,16335
2452400524,1262,1101,14920
2452402472,2595,1509,20715
2452404404,-761,-173,13608
2452406356,1341,-2975,12553
2452408308,-1197,-2748,14924
2452410260,1541,-793,14760
2452412204,-2226,1860,20783
2452414160,-1052,1544,13183
2452416096,-1157,-71,19107
2452418012,52,-334,15071
2452419944,1325,-225,20891
2452421884,-1648,257,16749
2452423808,-76,1108,18916
2452425740,2084,160,15444
2452427680,2516,-2032,13542
2452429624,707,-3352,16131
2452431564,196,-2208,16839
2452433504,-1941,-249,16663
2452435456,1051,1529,16279
2452437376,555,701,14280
2452439296,-435,325,16751
2452441228,-1747,345,19115
2452443172,2365,1539,15127
2452445120,-1165,1345,18436
2452447060,1961,497,15406
2452449004,-996,-2030,21051
2452450932,62,-2232,10557
2452452868,789,-1871,15224
2452454800,3625,621,10814
2452456728,-553,969,18455
2452458664,-597,304,14224
2452460600,-2438,-548,18268
2452462536,2400,568,17530
2452464464,-288,-210,19855
2452466408,-2699,-739,18648
2452468328,831,-73,15975
2452470248,2474,-94,15011
2452472184,2624,-930,11395
2452474120,171,-1914,15079
2452476080,-1250,-1700,15504
2452478020,-2888,-34,16380
2452479956,2625,1087,13072
2452481888,1550,645,13808
2452483812,317,369,16037
2452485736,-2361,439,19735
2452487684,2591,2265,15731
2452489624,1926,848,18356
2452491560,1088,-440,13472
2452493500,-791,-2541,17167
2452495452,1803,-2101,16463
2452497368,79,-349,14704
2452499292,3017,853,14355
2452501232,-2780,388,16511
2452503168,-1529,-403,16755
2452505100,-837,-299,15660
2452507036,1073,-517,18423
2452508956,-639,-49,17131
2452510888,-683,954,22076
2452512828,-1687,400,21364
2452514776,3486,-1108,16736
2452516724,4456,-1898,12488
2452518668,934,-1864,16428
2452520608,-1748,-144,15044
2452522548,-477,1073,14236
2452524500,2911,1013,12129
2452526452,3548,1091,13636
2452528392,-2584,624,19550
2452530332,-1151,603,13630
2452532260,692,548,17351
2452534176,2881,76,13087
2452536104,853,-2277,15596
2452538056,-2820,-3264,15524
2452539992,191,-152,19376
2452541928,-218,1856,16176
2452543868,3173,1557,16408
2452545780,12,-140,18652
2452547708,-1321,-236,20388
2452549640,-2512,22,18184
2452551572,1468,620,15028
2452553512,-1133,293,16339
2452555436,-998,-567,17968
2452557376,-147,-1827,16371
2452559328,3233,-1483,12324
2452561288,2733,-1735,11528
2452563232,2816,-162,17159
2452565168,-1287,785,18028
2452567120,1194,1548,13952
2452569036,384,664,15847
2452570952,776,841,14845
2452572888,-1581,1189,18830
2452574820,-914,902,18264
2452576756,-1012,-776,20660
2452578716,2554,-1673,15510
2452580668,1666,-2126,15996
2452582612,-556,-192,16403
2452584548,1938,810,19091
2452586476,451,1081,19500
2452588416,2755,387,13460
2452590344,2005,-295,13131
2452592280,-1665,497,19308
2452594216,-3298,712,18991
2452596140,-432,206,17185
2452598088,-1364,-1222,17756
2452600056,2597,-1621,13144
2452601984,-22,-2470,18027
2452603912,600,-842,15348
2452605832,-255,-449,16267
2452607776,1530,1030,14403
2452609700,299,759,17603
2452611632,1688,938,13700
2452613564,-1521,439,16692
2452615516,1192,1136,14836
2452617460,-1698,874,15395
2452619392,1816,552,16231
2452621344,-1594,-2376,16620
2452623296,-737,-2975,14359
2452625248,1188,-1324,14853
2452627204,4773,1333,16680
2452629136,206,1206,18583
2452631056,775,89,13671
2452632956,243,-985,12563
2452634880,727,739,16824
2452636816,-1092,729,11939
2452638752,-2521,157,20459
2452640688,-3929,-649,18908
2452642636,872,-1486,16219
2452644580,1644,-1697,15484
2452646536,1868,-1278,16436
2452648480,509,-1275,20675
2452650400,-1329,-2,15787
2452652332,2453,823,15266
2452654288,3311,1249,11966
2452656212,696,614,13756
2452658144,-1824,1012,11238
2452660076,507,807,16224
2452661992,-83,1117,15059
2452663916,245,-235,16684
2452665864,-2010,-3175,18044
2452667820,-1319,-2417,17393
2452669756,995,-289,17843
2452671704,3934,1170,18037
2452673632,-948,560,17308
2452675544,-313,49,19371
2452677460,-710,-408,18163
2452679396,1630,1092,9867
2452681316,-1675,78,17216
2452683256,-1141,-755,13320
2452685216,-2392,-1788,22596
2452687164,426,-2200,10227
2452689120,2049,-1667,19031
2452691060,3521,187,12572
2452692980,-533,-447,23448
2452694928,1104,1089,13327
2452696860,3417,735,16419
2452698788,4208,484,9359
2452700700,115,-139,15043
2452702636,-3146,370,17652
2452704556,-523,327,14173
2452706504,-1117,-293,16680
2452708460,1116,-1596,14950
2452710420,-1156,-2467,20629
2452712368,-1241,-367,16116
2452714312,-1355,477,17107
2452716248,4004,578,14088
2452718148,17,90,19976
2452720008,885,427,13464
2452721924,144,366,20745
2452723868,1682,1342,14644
2452725824,-2474,-1088,16232
2452727776,-1104,-1666,12856
2452729740,-2839,-1385,17440
2452731688,804,-1672,14075
2452733616,175,-397,16379
2452735556,1417,-587,14904
2452737492,1467,-307,17955
2452739424,2623,493,17701
2452741368,2315,919,15004
2452743312,3244,242,15160
2452745248,-1218,324,15679
2452747184,-1290,773,14179
2452749120,-2794,-304,14492
2452751068,-738,-1282,14524
2452753008,129,-1929,15413
2452754948,-314,-1780,16804
2452756880,-113,985,18216
2452758816,1285,943,16179
2452760756,1034,-102,16832
2452762688,2929,-413,12003
2452764616,-1393,-269,14540
2452766552,-726,628,14759
2452768464,100,46,21112
2452770392,-2766,-1095,15777
2452772348,-505,-1611,17099
2452774300,-1678,-1248,15259
2452776252,-112,-1990,17884
2452778192,296,-566,17331
2452780124,2780,452,20103
2452782040,357,387,15213
2452783976,5074,1377,15616
2452785908,1661,615,15980
2452787848,2859,983,12560
2452789768,-169,193,14427
2452791696,116,406,16559
2452793624,-2050,-864,14055
2452795592,-1009,-1577,12222
2452797556,-1199,-1941,17515
2452799500,548,1002,16683
2452801432,1317,863,19707
2452803364,1388,496,13852
2452805276,113,-65,21607
2452807204,2442,663,14980
2452809128,147,539,18563
2452811044,-39,1021,11888
2452812996,-1031,-1369,20088
2452814960,-1117,-1475,14315
2452816908,-706,-1664,15735
2452818848,-290,-1704,16279
2452820776,903,-639,19619
2452822704,-865,-493,20155
2452824624,3437,93,14711
2452826564,5088,1554,13036
2452828512,3424,1061,12084
2452830440,805,841,17778
2452832356,1056,34,15007
2452834272,-597,-679,15439
2452836212,2090,-835,11148
2452838164,-3735,-1821,20248
2452840116,-2626,-918,16019
2452842060,-1941,-403,18779
2452843992,15,1658,19180
2452845908,-700,328,17718
2452847848,3510,-422,18684
2452849788,-2272,518,21524
2452851720,2311,955,13092
2452853664,2573,1257,17244
2452855588,398,-218,14823
2452857532,-2352,-1876,13659
2452859492,-2662,-2088,16479
2452861452,-1268,-1236,15262
2452863396,1168,-788,16603
2452865320,773,437,21100
2452867240,313,617,18755
2452869160,919,-461,14721
2452871100,3641,803,15955
2452873028,3807,941,13620
2452874940,714,70,18716
2452876844,-536,-274,16819
2452878788,-1261,-1179,14631
2452880740,2087,-602,13044
2452882680,-503,-1345,16484
2452884628,-1709,-581,19956
2452886572,-3134,490,20447
2452888520,2328,1100,16060
2452890456,1586,250,16104
2452892392,1267,-169,18160
2452894340,-1203,1385,20006
2452896284,678,1582,17680
2452898208,-338,336,17530
2452900156,2401,-1141,13027
2452902120,-3531,-2492,18048
2452904084,-2340,-1388,17319
2452906048,-1477,-1127,16159
2452907976,759,387,17763
2452909908,-1221,607,17512
2452911848,1409,195,19295
2452913764,-692,668,18639
2452915716,3489,1885,15883
2452917664,1559,1401,16092
2452919600,3111,-323,14515
2452921544,-351,-1861,13315
2452923492,-176,-1907,11708
2452925432,-2024,-656,15759
2452927376,1275,313,10028
2452929312,-2361,587,21207
2452931260,-2116,1335,18595
2452933200,1240,-138,21227
2452935136,3171,641,14651
2452937084,1129,1073,17655
2452938996,89,633,20304
2452940912,-1468,446,18856
2452942844,-685,-1391,14572
2452944800,2472,-2598,12207
2452946744,-517,-2322,16441
2452948692,-1348,-914,17333
2452950636,-4343,-141,19628
2452952592,2048,1370,14424
2452954528,1042,346,16719
2452956464,1944,166,18731
2452958416,-1405,1551,18035
2452960372,1846,1373,14113
2452962300,1217,183,13547
2452964252,4289,-1717,13817
2452966192,-322,-2326,19523
2452968140,-854,-1446,13735
2452970084,-1171,-233,15550
2452972024,1359,629,13670
2452973952,-1651,84,14095
2452975880,-391,245,16185
2452977812,-2444,-74,20817
2452979744,2355,535,19568
2452981692,3804,1723,17300
2452983628,2599,231,20188
2452985568,-939,-1277,16284
2452987512,-452,-2608,13457
2452989468,-1262,-2039,12480
2452991416,1541,-819,13863
2452993340,-2526,-68,18903
2452995292,-2479,1563,18423
2452997208,-43,173,16983
2452999124,1014,-86,15400
2453001060,1261,831,19434
2453002996,-447,1431,15597
2453004936,-597,1010,19908
2453006860,599,-953,11359
2453008808,3637,-1737,14287
2453010752,-426,-1135,13559
2453012708,-1320,-196,16301
2453014628,-407,-75,17443
2453016556,2135,397,14715
2453018480,-1816,-95,14944
2453020404,114,424,15458
2453022332,-1875,923,21606
2453024280,1437,1553,17904
2453026212,-114,-270,19023
2453028144,4202,-488,16183
2453030084,-942,-2640,19332
2453032032,195,-2875,12184
2453033972,-1124,-1750,18499
2453035896,-91,-597,14004
2453037824,-1712,-24,18191
2453039764,-1030,780,13552
2453041704,-1850,-177,17815
2453043668,1073,1017,15356
2453045620,1185,1443,19704
2453047568,1128,1488,14539
2453049500,-396,-672,15891
2453051436,428,-1866,13800
2453053384,2167,-1705,10624
2453055328,1859,-517,13486
2453057264,-2546,378,13267
2453059192,-900,-304,15520
2453061112,385,-501,17723
2453063048,-1244,856,17164
2453064996,2023,1117,15843
2453066928,-368,990,23607
2453068872,-1461,-105,17460
2453070804,926,-1299,15896
2453072756,2300,-1706,14788
2453074700,-995,-1941,14915
2453076640,546,-1443,17227
2453078592,-1225,-1317,19331
2453080536,2745,287,14888
2453082464,220,558,14340
2453084376,811,65,17320
2453086296,-3284,135,18284
2453088216,-843,779,18568
2453090160,1139,1233,12203
2453092096,4403,-858,13576
2453094044,-1007,-2081,12106
2453096008,1405,-1743,16628
2453097936,770,408,16708
2453099864,2487,988,15004
2453101788,-628,74,13725
2453103732,-2873,-1599,15891
2453105680,-3787,395,18259
2453107616,990,1206,14440
2453109548,278,1832,18963
2453111476,-333,289,15463
2453113404,42,-1886,20367
2453115344,129,-1177,15057
2453117300,4299,-1279,19188
2453119260,1455,-1611,12299
2453121212,-742,-1420,16148
2453123148,-803,-175,14159
2453125060,912,784,15168
2453127000,1176,1460,11718
2453128936,1309,575,17488
2453130872,-4281,125,17619
2453132796,285,687,18676
2453134720,1176,-182,16588
2453136668,3313,-1933,15131
2453138632,-1784,-2260,17512
2453140584,1269,-755,14895
2453142492,60,426,18052
2453144408,3960,1130,7314
2453146356,-2416,-1048,19875
2453148292,512,-230,12547
2453150240,-1226,1404,19232
2453152176,332,2223,12716
2453154104,-824,896,18943
2453156064,1324,-1168,21595
2453158008,-223,-1165,17640
2453159964,2958,-2036,16048
2453161920,1414,-1532,15591
2453163872,1583,-1681,15520
2453165796,275,-378,13520
2453167736,-1300,798,14628
2453169664,-842,238,15387
2453171588,131,841,13756
2453173512,-2114,362,16924
2453175432,91,981,17056
2453177328,-770,730,19308
2453179276,-1390,-1952,15142
2453181240,2566,-2035,12427
2453183168,476,-846,17061
2453185120,1643,1455,15139
2453187056,2088,170,13128
2453188992,806,-1608,15811
2453190928,-715,-1439,12133
2453192872,1281,387,20831
2453194824,-2556,2437,17109
2453196752,-122,492,16188
2453198708,-1119,-1239,18894
2453200672,-1139,-1349,17799
2453202620,171,-1775,14444
2453204548,768,-912,13615
2453206484,-664,-1206,18708
2453208428,1122,-466,15579
2453210372,1241,-234,14594
2453212304,3300,34,14279
2453214216,131,191,14827
2453216136,-1707,129,17244
2453218084,-2828,1863,20108
2453220036,2000,1610,15372
2453221972,1255,-683,19600
2453223912,-912,-2614,16835
2453225872,-1197,-1625,19299
2453227816,3259,693,15235
2453229760,3872,806,17267
2453231688,-353,-240,14047
2453233632,-1017,-1247,16884
2453235580,-2106,842,14758
2453237528,2145,2423,16091
2453239468,-474,1540,17040
2453241404,-3466,-918,17471
2453243360,-3047,-2649,17476
2453245316,1602,-1569,16947
2453247252,-365,-837,16027
2453249196,559,-1539,18867
2453251136,-461,-1767,18430
2453253060,527,742,17041
2453254988,3540,596,12561
2453256920,3982,400,15751
2453258860,-4237,187,20751
2453260780,338,754,14501
2453262720,-1633,1255,21992
2453264664,2029,953,11627
2453266600,399,-2453,16575
2453268540,-564,-2032,19703
2453270476,-2483,147,19835
2453272420,3402,1530,15223
2453274356,1954,215,15999
2453276308,2505,-1489,15072
2453278264,-2540,-1022,16861
2453280208,-521,3033,14557
2453282144,118,2300,16708
2453284084,-1335,231,13331
2453286036,-2607,-1687,20476
2453288000,-1653,-1573,19124
2453289932,160,-104,18592
2453291868,3207,-335,20220
2453293820,1216,-1936,18220
2453295772,1018,-1140,20616
2453297696,372,-96,14283
2453299624,1935,-439,15540
2453301556,2130,696,13588
2453303496,-2474,435,19091
2453305432,-1724,722,15359
2453307348,128,-720,15530
2453309280,2316,-674,11171
2453311220,-772,-1310,18668
2453313168,1404,262,17156
2453315100,187,1263,14035
2453317024,4759,43,12401
2453318952,2840,-404,14832
2453320884,-383,-439,16080
2453322820,-1017,633,14605
2453324752,293,1661,18439
2453326692,-1035,-645,12111
2453328632,-225,-1727,16427
2453330588,-3113,-1483,18416
2453332532,-1848,190,18887
2453334476,-1693,-275,18064
2453336416,-315,-907,15993
2453338360,656,-1120,19339
2453340296,4937,288,14776
2453342204,-60,778,18684
2453344132,1462,514,12575
2453346056,144,-636,16175
2453347980,-430,312,13431
2453349916,-1131,571,16752
2453351840,-719,-761,15651
2453353772,402,-2072,15504
2453355720,-1481,-571,15944
2453357676,2603,1117,20180
2453359612,1343,1461,12086
2453361536,1784,-76,17259
2453363460,2083,-889,9278
2453365388,2204,496,20400
2453367340,-1116,1594,16520
2453369264,59,115,18862
2453371188,-1849,-1540,16462
2453373156,-1126,-2024,12195
2453375112,-3010,-1364,19667
2453377044,344,945,20059
2453378984,-3176,-1214,24947
2453380932,2251,-881,13263
2453382860,1748,-94,19141
2453384792,4497,483,14750
2453386720,641,537,20767
2453388636,485,353,13751
2453390560,-817,-679,16660
2453392496,2541,733,12967
2453394428,-1186,-168,16460
2453396380,-2566,-1148,13523
2453398328,-697,-1177,20967
2453400256,159,784,14075
2453402184,3848,964,14800
2453404112,-297,257,17827
2453406048,-176,-902,16683
2453407992,1911,350,14777
2453409936,1604,1928,15637
2453411884,1007,1297,19388
2453413832,-1068,-1540,15243
2453415792,-2469,-2805,21947
2453417740,366,-1484,14860
2453419660,-457,443,21367
2453421596,1218,662,16988
2453423536,-3103,-799,21475
2453425472,-49,-1177,17155
2453427412,2457,447,15087
2453429348,4281,206,16584
2453431276,-1706,448,20791
2453433204,568,542,20304
2453435124,-717,169,14235
2453437064,2729,-746,11910
2453439000,-773,-1255,13939
2453440956,-4011,-1791,20831
2453442904,-3898,318,18404
2453444844,1311,665,17447
2453446788,2567,1227,17139
2453448724,3125,-239,16573
2453450656,-1516,-608,18999
2453452608,1185,1733,15276
2453454556,2534,1712,16429
2453456496,1587,-821,10599
2453458440,-2456,-3387,14996
2453460400,-1718,-2024,14707
2453462340,507,-171,17487
2453464276,452,1654,14032
2453466208,-707,-613,18388
2453468152,-2406,-2274,16732
2453470104,-233,-1807,19428
2453472056,1405,1167,15492
2453473996,915,1929,18367
2453475936,-980,1318,15635
2453477868,105,-1365,19253
2453479804,-838,-2131,10481
2453481756,2846,-2030,11446
2453483724,-1197,-1841,16694
2453485684,-1747,1242,16720
2453487640,-2895,1059,16489
2453489596,3343,1359,13012
2453491528,3279,-441,15155
2453493448,534,267,17685
2453495376,-2042,430,18787
2453497320,3958,1688,18955
2453499248,434,-594,15672
2453501200,2280,-2783,10129
2453503160,-4431,-2977,15101
2453505116,-3625,-753,16163
2453507064,-1892,1265,17475
2453508984,350,12,14189
2453510916,1056,-1898,19108
2453512848,278,-220,16508
2453514780,-808,914,19660
2453516720,3885,787,12203
2453518644,2139,-87,15600
2453520572,-1027,69,15867
2453522512,865,-1250,16679
2453524444,-122,-1428,14664
2453526368,412,-792,9632
2453528288,180,-1084,16947
2453530224,-2636,408,17292
2453532136,-296,94,16419
2453534064,2692,704,12033
2453536008,3496,444,13164
2453537948,2593,437,16597
2453539896,-1312,1694,18456
2453541844,2212,2092,16155
2453543764,30,-804,14389
2453545700,1260,-3162,14062
2453547660,-2158,-2402,17436
2453549608,-1891,-671,16171
2453551572,-3736,1173,20776
2453553500,397,277,14264
2453555436,-762,-1564,19439
2453557368,536,-582,16644
2453559284,-647,480,19124
2453561220,2237,731,18436
2453563172,3864,1028,16923
2453565096,2664,46,18356
2453567028,-504,-1963,14073
2453568968,925,-1999,12531
2453570904,-842,-1568,18276
2453572852,-480,1352,17403
2453574784,-927,1323,19984
2453576712,-1100,-20,14405
2453578648,1927,-235,18440
2453580580,1329,379,17080
2453582504,896,833,17383
2453584436,371,1809,19339
2453586364,996,418,14731
2453588292,-667,-2391,13580
2453590252,2232,-2026,10535
2453592200,-452,-1312,16703
2453594144,314,1210,18419
2453596096,-2726,1058,18627
2453598032,769,-1579,16016
2453599976,432,-1894,14411
2453601896,721,-717,18880
2453603832,-286,1354,20896
2453605780,2079,1467,20111
2453607704,689,571,13380
2453609652,3446,-2002,13608
2453611592,330,-2208,15120
2453613536,-1541,-1299,15560
2453615488,-3761,101,15596
2453617424,542,2014,12792
2453619332,-5,495,16056
2453621236,1579,27,14524
2453623164,-1379,-153,22256
2453625104,775,1277,19275
2453627056,5450,1456,16992
2453628988,1716,712,12901
2453630932,1644,-2434,16918
2453632880,-775,-3203,15052
2453634812,-343,-124,15795
2453636760,1936,2020,16469
2453638708,1328,1050,19304
