Timestamp,AccX,AccY,AccZ
8516460,-3031,-1003,15199
8518236,-3202,-1860,12520
8520008,-915,-1751,17069
8521776,-1395,-862,17196
8523520,-51,-1076,15355
8525288,-2279,-1867,13142
8527076,1459,-1411,16656
8528828,-909,-784,18164
8530596,1822,1299,20079
8532360,3629,1731,16043
8534124,1337,1735,16664
8535880,2340,1728,13903
8537628,703,445,16347
8539360,892,384,10908
8541104,-3203,-515,15447
8542856,-91,-1857,13495
8544628,-2303,-2007,22067
8546404,-529,-1035,14856
8548152,526,-678,21523
8549900,1595,-309,16075
8551656,1505,145,17860
8553396,-417,-395,18132
8555152,1809,-139,17575
8556904,1924,140,16811
8558652,2649,219,14875
8560376,-959,58,15664
8562108,-658,544,14988
8563864,-1823,-543,17132
8565632,-3698,-2135,16447
8567400,-125,-3057,13289
8569160,-597,-2673,16155
8570920,-302,124,19147
8572660,627,2153,17652
8574420,1459,2711,18644
8576188,2556,2900,14951
8577952,4088,1382,12060
8579696,1750,-62,13054
8581444,-2931,-663,18569
8583208,-1312,-186,12916
8584960,-1846,-390,16268
8586724,1247,-201,11938
8588484,-711,-1233,21360
8590244,-1517,-857,16475
8592020,-3424,-1004,22683
8593788,-1397,-177,17876
8595556,4759,1381,15860
8597320,2341,1031,15871
8599072,2805,685,15647
8600816,-971,-373,17231
8602544,2,-1270,18196
8604288,2672,-682,14451
8606040,1424,-150,17724
8607772,869,-75,16536
8609516,-3186,-2102,17982
8611296,-1282,-2886,14160
8613084,-2244,-1300,19957
8614840,879,905,18467
8616592,3825,2719,17351
8618344,455,2081,18444
8620108,1888,2422,14908
8621868,1904,1036,12256
8623624,3794,-220,12418
8625388,115,-1301,16270
8627144,1968,-584,11166
8628900,-3125,-643,17563
8630664,-1770,-712,12946
8632388,4,-940,17159
8634104,-369,-339,14863
8635824,40,-70,18227
8637556,-1464,477,17659
8639316,1920,1397,17206
8641080,2782,1857,19404
8642844,5086,1138,17520
8644580,970,-815,16674
8646340,-1223,-1881,18082
8648112,491,-1459,14423
8649876,-1850,-276,16091
8651620,152,-384,12456
8653376,-2616,-1956,16753
8655156,-1213,-2485,16312
8656936,-3079,-1695,17631
8658692,1017,683,16460
8660440,876,2182,20200
8662208,1655,2775,16023
8663964,3294,1984,18372
8665708,1439,-93,17259
8667444,456,-348,16003
8669192,378,-2200,13883
8670952,1698,-1030,11591
8672724,-3158,-1022,18140
8674500,-1557,-317,17464
8676240,-63,-443,14479
8677984,-1148,-486,16780
8679724,407,73,15478
8681444,-524,332,18759
8683192,528,1001,19422
8684916,-25,348,20068
8686656,2930,148,15440
8688396,3103,-769,14503
8690156,-978,-1456,18136
8691936,1565,-1843,18347
8693696,183,-2125,16451
8695452,-438,-2128,14051
8697228,-2814,-2518,15124
8698996,102,-1142,13336
8700748,-1985,467,17727
8702508,640,1416,15437
8704272,1949,1869,17118
8706032,3760,1816,16363
8707796,2291,1317,16119
8709528,-847,-99,17707
8711272,2275,-511,15891
8713032,1119,-769,14699
8714792,1357,-613,14884
8716540,163,-849,13919
8718288,-1271,-600,17551
8720048,-3608,-264,15623
8721808,-1444,-174,17796
8723556,64,1234,14963
8725304,2171,1231,21676
8727060,520,1851,16968
8728816,1870,364,19044
8730568,-1498,-998,16323
8732340,1513,-1701,15568
8734108,1503,-1437,14408
8735884,2083,-1603,16500
8737648,-1042,-1266,19592
8739424,-1772,-1586,13775
8741208,-1782,-1776,15851
8742976,-663,-1535,15519
8744732,1300,488,19155
8746476,-936,2402,18852
8748224,-18,2842,16496
8749976,1282,1808,16416
8751736,4059,831,15119
8753472,677,231,14608
8755212,1080,-728,16627
8756980,-1402,-1108,13421
8758764,-1370,-1714,14255
8760540,2953,-1287,4941
8762300,-429,-1137,17786
8764052,-979,325,14260
8765800,-2837,102,19524
8767544,-262,922,16431
8769276,-61,1171,21471
8771036,1056,1368,14987
8772804,1432,-330,20239
8774552,-2347,-585,15052
8776316,1966,-290,16248
8778072,292,-1122,15148
