Timestamp,AccX,AccY,AccZ
271563156,2756,-188,17087
271565064,1967,-499,15340
271566964,3383,133,13267
271568848,2754,-604,13451
271570752,1550,-108,14661
271572628,-753,-73,15624
271574512,-139,-688,15733
271576416,-1318,-142,16152
271578316,117,729,14660
271580196,-2939,89,21191
271582080,-1857,277,16741
271583972,-1063,-26,19583
271585856,2739,-94,14964
271587728,943,23,19132
271589620,2026,246,16016
271591512,-588,-1850,19416
271593432,-1348,-1130,14049
271595312,793,-517,13790
271597200,351,-571,12810
271599084,-954,-130,16516
271600980,-1696,-288,18694
271602884,821,-495,15396
271604752,61,68,14836
271606616,1792,351,15823
271608512,-1877,-323,18643
271610424,3229,331,14780
271612316,1676,-120,14511
271614216,3373,335,13579
271616088,444,-60,17492
271617976,-905,-357,13387
271619880,-3132,-642,17123
271621780,-343,469,12284
271623664,-460,250,20782
271625532,183,64,17640
271627420,-2212,-54,23443
271629316,1547,-113,18016
271631216,3900,-142,19067
271633116,1479,353,15643
271635020,2236,-1509,14335
271636928,295,-1805,16367
271638820,283,-847,13680
271640716,-1016,-538,11859
271642628,1792,-124,17047
271644524,-3026,-271,15316
271646392,38,-4,15068
271648272,-2276,998,18515
271650172,468,1440,16051
271652072,2290,-226,16340
271653960,-448,-146,15356
271655848,930,-898,14484
271657744,2547,503,12745
271659632,2048,346,13985
271661512,194,-728,12655
271663412,-1498,-1100,17944
271665312,-1028,242,19184
271667196,716,672,13587
271669084,1107,217,14340
271670968,425,217,21296
271672864,-2938,-264,18536
271674776,2397,379,17219
271676668,2354,-37,16775
271678560,3050,-314,17244
271680456,-882,-1642,15827
271682364,-315,-1171,13348
271684260,227,-579,12409
271686156,1692,-358,15031
271688048,-696,256,15016
271689956,-2074,-1086,18236
271691848,-1009,-843,17886
271693756,1759,295,20108
271695648,1717,634,18549
271697520,-55,137,18571
271699400,1396,-80,18423
271701272,297,-33,15120
271703168,3880,344,11363
271705040,1287,67,16384
271706928,-257,-245,12168
271708828,-2449,-129,17488
271710724,-712,618,15360
271712616,-2806,764,16611
271714508,2056,86,14968
271716380,-663,99,23744
271718268,1231,-236,18916
271720156,851,925,19912
271722048,2725,-189,16023
271723948,715,-1281,12159
271725864,-1400,-1145,17116
271727748,-999,-505,15459
271729640,-1538,160,13704
271731540,2280,-216,14750
271733444,-423,-1427,16223
271735332,89,-172,17220
271737228,-2998,195,20123
271739132,3584,622,15209
271741028,2184,-288,15633
271742924,1825,487,15547
271744804,-385,-731,17340
271746704,3251,-309,13560
271748588,1294,-52,14695
271750484,3025,-223,12684
271752396,-3534,-848,17440
271754308,-1188,406,15707
271756208,-2191,493,19073
271758100,-529,435,11859
271759996,1697,289,16772
271761892,-1149,-549,21166
271763792,-737,995,21878
271765692,908,-1143,13088
271767596,2258,-952,17667
271769480,-886,-374,14220
271771384,1804,-314,15548
271773280,156,-1236,13924
271775180,2146,-207,11991
271777080,-1055,-135,15051
271778984,-368,-342,14079
271780880,-1373,485,19368
271782760,604,516,14244
271784632,900,-72,20631
271786520,4113,203,14375
271788416,1525,-359,17368
271790316,-598,-690,15301
271792204,598,-208,16032
271794088,-691,-387,13969
271795972,-236,144,14157
271797868,-2464,-160,17460
271799776,-3447,307,18232
271801680,-1585,711,16380
271803576,1832,34,13491
271805464,-194,-534,15460
271807356,1643,-335,18000
271809260,-1586,-310,20488
271811180,2521,-1187,12899
271813092,4275,-939,11320
271814996,2840,-424,18035
271816892,116,102,16576
271818780,-877,-345,12407
271820668,-456,-268,14699
271822568,1524,-140,12684
271824472,-1770,780,19171
271826368,-1995,719,19356
271828260,550,106,21403
271830160,1441,-151,17139
271832060,3087,-929,16035
271833936,93,-342,15632
271835832,1323,-941,15950
271837724,-42,-1014,16427
271839628,3048,-544,12388
271841528,-2693,69,15891
271843408,921,320,15547
271845304,-4098,473,18043
271847204,-1280,552,17272
271849092,-737,699,17611
271850988,2100,-512,20283
271852884,1081,-293,20047
271854784,119,-841,18623
271856668,618,-718,20219
271858556,1941,-297,13954
271860456,1202,232,11552
271862352,-1828,-842,18492
271864252,631,-251,14187
271866156,-1335,-873,16032
271868060,544,-228,17411
271869940,-291,199,18512
271871816,-132,16,16556
271873712,-1921,-387,16050
271875624,4880,-516,12020
271877528,1581,-431,16134
271879432,3360,362,14670
271881328,-1183,-975,15836
271883240,2184,-1257,12925
271885136,-221,-301,13024
271887040,1656,740,13924
271888928,-2254,290,19016
271890844,-2077,1193,19704
271892760,-1245,-113,23101
271894648,605,61,18779
271896532,2448,-330,18027
271898440,-758,-1282,19335
271900352,-149,-1153,16487
271902252,715,-743,15799
271904148,3061,-255,13944
271906032,-568,-86,17756
271907888,273,3,14467
271909768,-2419,-1281,19472
271911640,214,592,9478
271913516,-1180,587,18195
271915408,385,609,12557
271917292,-1078,-66,18528
271919180,1630,90,15104
271921076,2160,-188,16404
271922972,2926,482,12127
271924860,613,-255,17264
271926748,-963,-953,19592
271928632,337,-407,13844
271930532,-1868,684,12274
271932436,1254,872,17765
271934324,-3541,-288,16560
271936224,-3046,-54,18955
