Timestamp,AccX,AccY,AccZ
2208508332,-3015,-762,17504
2208510264,106,-506,17935
2208512208,2465,-133,15183
2208514136,224,-559,15356
2208516064,-123,-2618,13596
2208518012,-634,-3114,17247
2208519952,-146,-3202,12615
2208521876,92,-509,13585
2208523804,-821,1635,17506
2208525740,224,3356,14636
2208527688,2392,3840,20188
2208529628,1042,-613,16751
2208531568,-225,-2511,16788
2208533520,-2387,-2009,15695
2208535424,-95,-667,18655
2208537352,808,-303,15219
2208539304,2878,-2236,15150
2208541248,-839,-3007,15492
2208543208,-1987,-1195,18187
2208545132,-501,1328,13519
2208547084,4001,4513,13104
2208549024,727,4665,14266
2208550968,1561,1716,16475
2208552908,-2618,-912,18810
2208554864,-1118,-1094,13608
2208556808,1383,-1795,12612
2208558752,2624,-976,15465
2208560688,388,-2174,17424
2208562624,-882,-3028,12269
2208564584,-1755,-2513,16784
2208566520,1153,-294,13678
2208568456,643,1453,16340
2208570392,-113,3617,18483
2208572336,2592,2903,21792
2208574268,2067,-159,13408
2208576208,-359,-3863,18671
2208578160,-1460,-1376,15141
2208580088,-2610,-685,19572
2208582028,1345,-215,13407
2208583976,3145,-1421,13636
2208585920,-294,-3160,12651
2208587860,-1825,-596,15499
2208589804,-1105,1119,16611
2208591752,3318,4302,15187
2208593700,2858,4123,14108
2208595648,1909,1841,13715
2208597592,-4567,-1023,21183
2208599524,-640,-2254,16615
2208601468,376,-2056,17798
2208603416,4444,-1100,14228
2208605364,223,-2377,19579
2208607308,-252,-2510,16396
2208609256,-1470,-1165,20539
2208611168,466,256,13393
2208613092,844,1970,19035
2208615016,12,3212,17648
2208616952,-1399,1265,21035
2208618908,2309,-1213,10931
2208620852,-683,-2277,21960
2208622788,-1738,-50,18436
2208624728,-1352,-690,20851
2208626664,461,-2185,12804
2208628612,3516,-2420,12195
2208630564,-1699,-1781,15668
2208632492,-2329,679,14789
2208634424,221,3243,18695
2208636372,3096,4280,14862
2208638324,2415,2721,15283
2208640252,797,-859,13604
2208642200,-5280,-2384,22172
2208644128,-378,-1732,15107
2208646072,605,-1346,16242
2208648012,4917,-935,13772
2208649944,196,-2198,18152
2208651880,582,-1710,17380
2208653816,-1216,476,20512
2208655768,2152,1276,11718
2208657704,-378,2570,18256
2208659620,5,1348,18451
2208661540,-3854,-192,20448
2208663480,184,-1272,14876
2208665404,985,-485,19299
2208667348,1281,-1026,17979
2208669288,-518,-2908,17079
2208671228,480,-3216,13179
2208673172,-755,-1175,15959
2208675112,1974,995,10331
2208677052,-984,3120,15603
2208679000,1585,3553,15531
2208680940,2236,1698,15623
2208682864,-1737,93,14427
2208684800,-596,-1330,14094
2208686756,-2064,-1792,20636
2208688676,94,-1200,16340
2208690616,1053,-1501,16916
2208692564,3124,-1274,13264
2208694528,-1949,-3221,18023
2208696460,-601,-1823,16083
2208698396,974,1304,20104
2208700332,4340,3248,11432
2208702268,876,3160,13944
2208704200,-1021,117,18036
2208706152,-3285,-2121,16408
2208708096,-2214,-2364,17868
2208710012,-906,-882,18856
2208711960,1397,-1112,15636
2208713908,171,-2537,15899
2208715844,-352,-2808,13268
2208717784,-113,-1129,16403
2208719736,1416,1938,15963
2208721684,1009,4169,13600
2208723608,46,4570,16327
2208725548,-1290,2489,17047
2208727480,-717,597,17432
2208729424,-1282,-1326,16147
2208731372,-1082,-2122,16899
2208733308,-1993,-1664,18323
2208735240,479,-1161,16483
2208737184,3370,-1610,15275
2208739124,-794,-1736,16388
2208741080,-1148,-1462,16111
2208743000,851,921,15698
2208744936,3501,3515,16195
2208746884,2428,4151,15643
2208748804,396,888,18773
2208750744,-5220,-2368,20359
2208752688,-1607,-2989,13349
2208754620,-3675,-765,16659
2208756560,2268,-658,16396
2208758508,1226,-1740,17364
2208760460,2049,-2593,14760
2208762412,-558,-1387,14584
2208764348,438,866,13615
2208766280,-502,3556,17434
2208768232,1712,4992,14404
2208770184,-1538,2892,14495
2208772112,-676,-182,13883
2208774056,-1215,-2263,17981
2208776000,-1875,-1724,15176
2208777932,-901,-2037,16139
2208779884,1064,-1264,15251
2208781836,3312,-1410,16755
2208783772,1313,-492,14771
2208785696,-1629,31,17943
2208787620,580,618,13454
2208789564,2897,2229,17619
2208791512,1097,1607,15288
2208793432,-165,401,16614
2208795360,-3321,69,17864
2208797308,-2248,-2074,17440
2208799236,845,-3281,15807
2208801184,1390,-3890,14948
2208803140,-2316,-2956,15221
2208805072,2133,-196,18999
2208807008,801,2549,17063
2208808948,5465,3725,13340
2208810892,1811,1661,15277
2208812812,-71,1148,18228
2208814748,-5263,375,15543
2208816672,-1322,18,12608
2208818596,-441,-905,16901
2208820532,552,-1527,13340
2208822492,-2177,-2379,20976
2208824436,-1292,-2044,14976
2208826352,128,-1514,21324
2208828288,4159,627,12248
2208830232,1950,2560,18648
2208832176,1837,2849,13368
2208834096,291,418,17892
2208836012,412,-920,13671
2208837948,-1796,-636,15832
2208839888,-715,-971,19028
2208841820,-598,-2394,21492
2208843744,28,-3900,14591
2208845688,2649,-3129,15843
2208847628,115,-1439,14080
2208849560,832,1595,16279
2208851508,2317,3613,17355
2208853460,4197,3553,13703
2208855404,2094,1418,12604
2208857340,1251,646,14720
2208859276,-6053,-171,19927
2208861220,-692,-1366,13396
2208863180,-1847,-1955,19496
2208865112,-255,-2218,13719
2208867068,-1827,-1995,22163
2208869000,629,-1505,15419
2208870924,-652,-910,18267
2208872872,3079,1937,13683
2208874804,766,3320,17055
2208876756,2783,2705,13632
2208878692,-1970,-473,16891
2208880640,-1404,-1712,15327
