Timestamp,AccX,AccY,AccZ
2680,-3250,-4112,11856
4416,-4791,-3815,24868
6260,-994,3074,13919
7976,3749,6911,26195
9704,5320,4754,13183
11436,2806,-1266,20829
13304,-4543,-4495,14091
15160,-4877,-3095,26323
16980,-697,547,18499
18816,2991,3249,20676
20688,4988,1388,10448
22556,2905,-1146,25604
24428,-6162,-3008,13375
26280,-4078,-3958,25379
28108,290,1378,17127
29956,5051,6391,21779
31824,4110,4490,12475
33692,2203,-1857,17793
35560,-4984,-5338,6288
37444,-3545,-2886,20051
39292,1874,2257,18747
41168,4446,5166,17787
43024,4257,1307,9279
44872,-172,-2818,16279
46752,-5138,-2752,17948
48600,-4807,-4169,17405
50420,-2,4349,21563
52228,4093,7053,22003
54096,5283,2637,15595
55968,-2056,-2922,17431
57812,-4582,-4728,11539
59664,-3181,-2325,14404
61496,946,1828,14556
63328,3096,4642,17039
65180,5069,-135,9862
67016,46,-3068,19604
68876,-4900,-4843,18072
70724,-2974,-3040,21259
72560,2154,2642,20675
74428,5665,5691,22460
76296,4638,1768,16011
78168,-1444,-4142,14491
80016,-5323,-2821,25651
81864,-2648,1336,15572
83740,2699,3605,20707
85608,4007,2431,13827
87468,4282,-154,14468
89340,-4207,-3267,14935
91184,-5258,-5336,27227
93020,-2937,-2679,13614
94864,3868,6686,24352
96736,5109,5426,10106
98592,2865,-454,22139
100456,-4510,-3450,8859
102332,-3306,-4670,23412
104216,-1244,706,14592
106092,2346,4324,15727
107960,3396,1414,8216
109840,3927,-1267,24627
111728,-4440,-2276,16876
113608,-5023,-3271,25243
115480,-674,2098,14687
117360,4186,5272,17975
119232,5380,4016,7644
121108,2026,-3888,19811
122976,-5354,-4453,7221
124848,-4145,-1315,18080
126704,-95,3077,16643
128564,4989,4605,12599
130428,4629,1457,8487
132308,1913,-2839,19864
134176,-5389,-4992,9663
136044,-4399,-2823,24012
137920,2466,3612,18084
139804,6370,6618,12957
141684,6808,2674,13706
143564,841,-5133,11250
145448,-5253,-5318,12932
147324,-3084,-1286,13428
149196,2292,1950,6312
151068,6101,3753,12077
152948,4888,1628,17992
154832,-1841,-5169,13667
156720,-5428,-4590,29103
158596,-4478,-1037,13907
160472,4276,3292,20891
162344,5437,6745,9895
164204,4668,-502,26472
166084,-3516,-5664,8984
167960,-6598,-5802,22787
169812,448,721,11075
171656,5525,2574,17011
173528,4617,2211,6384
175392,3816,-160,19067
177272,-5631,-3379,15371
179156,-4711,-3277,19144
181036,-2835,1113,16587
182904,5163,6036,21035
184776,4340,5260,9943
186652,2857,-1101,22499
188528,-3510,-5502,12365
190412,-5029,-3173,21092
192292,1429,3275,16142
194176,4560,3936,20534
196056,5073,1231,11701
197916,-43,-1749,28124
199812,-3856,-4852,16283
201684,-3402,-2780,22483
203560,1326,3508,25835
205444,3841,5820,22664
207316,4766,294,17155
209176,-1372,-4966,21559
211056,-6212,-5696,22687
212936,-3196,-2446,12764
214816,3210,3714,21603
216700,5114,3214,14427
218576,4220,-965,11483
220460,-2668,-4224,13604
222344,-6503,-5181,27523
224216,-4148,-1200,17059
226096,3859,5301,26316
227984,4721,5224,10164
229844,4560,-16,18897
