Timestamp,AccX,AccY,AccZ
241739676,-464,-644,13115
241741580,1599,-149,15455
241743480,1419,857,13823
241745372,-1598,756,19399
241747264,-269,819,16092
241749144,673,437,16096
241751032,3721,187,15632
241752932,2252,-1040,13277
241754844,-641,-2773,20123
241756748,-310,-900,15006
241758636,-713,-129,14707
241760548,3556,1362,13219
241762436,88,-185,15328
241764328,-1241,479,15495
241766228,-1551,169,14739
241768132,240,2614,14275
241770024,-606,1638,20568
241771912,860,-860,18355
241773824,-2455,-2339,18332
241775740,964,-2352,14040
241777640,3149,-883,17548
241779532,284,-594,17732
241781436,-1990,-1002,18123
241783328,-24,-994,14034
241785224,1412,-206,18855
241787116,193,231,12687
241788992,245,799,22862
241790896,-3607,1239,19806
241792804,1086,498,14035
241794700,1779,-885,16484
241796612,2347,-2253,15339
241798520,424,-2904,11831
241800424,1620,-434,16156
241802312,202,817,18344
241804220,3974,1358,11827
241806096,-131,95,13233
241807976,456,-146,14143
241809880,-2582,1322,18888
241811792,-120,3125,18816
241813688,603,519,16468
241815596,1832,-1368,14155
241817512,1593,-2743,19468
241819424,-948,-1338,16571
241821324,352,109,17539
241823216,1488,-188,16439
241825128,3088,-1378,15656
241827060,-1741,-1483,18467
241828960,-122,504,17619
241830840,171,297,12926
241832732,149,1089,10260
241834644,-1437,1941,17649
241836552,264,1082,18967
241838456,-1847,-1052,18440
241840384,3682,-2187,14846
241842296,995,-3077,13744
241844180,1703,-65,14291
241846036,885,3,19088
241847900,774,562,12416
241849792,2418,-728,11053
241851692,1820,628,12551
241853604,-1812,1830,20328
241855524,-2847,2735,17375
241857400,747,-33,18487
241859304,-698,-2577,15980
241861208,-30,-2246,17204
241863120,-1934,-1270,18700
241865024,621,-261,19118
241866916,-346,-194,15758
241868824,3433,-1076,12846
241870724,659,-1397,17995
241872612,983,-101,15259
241874504,-1733,163,14341
241876412,-531,1829,13324
241878320,-2107,2032,17029
241880208,-29,635,16230
241882092,-395,-797,17019
241883992,673,-1697,13767
241885904,1167,-2747,12162
241887816,2261,505,14076
241889708,1677,765,15604
241891584,863,881,15675
241893476,1017,209,16593
241895360,-724,416,13142
241897264,2327,1984,14932
241899176,-1643,2415,19835
241901076,-2265,79,18399
241902984,-1934,-1494,16512
241904900,904,-1926,16991
241906812,-1661,-1076,22572
241908720,2467,483,19656
241910612,-1510,174,18660
241912528,1502,-1370,12332
241914452,2058,-1146,13904
241916364,2676,-796,12572
241918268,-1055,-377,14451
241920184,-522,2278,14119
241922064,-3,2695,15052
241923948,1592,451,14920
241925852,1009,-1419,14370
241927776,-3593,-3275,19732
241929688,112,-2396,18175
241931592,282,1650,16888
