Timestamp,AccX,AccY,AccZ
1271797544,-1299,-1453,14748
1271799488,-52,-1690,15164
1271801412,3917,-71,16863
1271803344,-178,-404,14656
1271805272,938,-664,16331
1271807192,828,-20,13195
1271809120,2304,862,15900
1271811060,-1235,1580,12639
1271812992,-651,655,18048
1271814924,-1674,204,18785
1271816840,-91,-217,15072
1271818780,-1295,-840,19456
1271820720,2853,-979,11316
1271822660,604,-1588,21756
1271824592,331,-799,13837
1271826532,-129,-1102,19750
1271828468,1669,-227,15683
1271830392,276,360,16143
1271832320,-1202,670,16488
1271834248,-3565,67,17152
1271836172,-484,856,19723
1271838096,148,688,16447
1271840016,-209,-753,17624
1271841964,-885,-1250,19994
1271843904,141,-2267,15596
1271845848,3297,-1317,11524
1271847784,3489,255,10838
1271849708,-662,349,15649
1271851628,847,889,16548
1271853572,1126,1504,17583
1271855492,-15,1381,13240
1271857432,481,1375,15731
1271859376,-2056,-904,19243
1271861320,-1806,-674,17272
1271863268,-2048,-1330,19339
1271865212,1922,-486,15432
1271867152,-622,-1326,15515
1271869108,3869,-1715,16925
1271871040,-768,-680,20872
1271872988,2084,1348,15892
1271874924,198,1606,12551
1271876868,1741,1253,13288
1271878804,-2879,34,16632
1271880728,-799,-293,17560
1271882664,-1276,-528,16099
1271884604,1061,-843,13700
1271886552,-1200,-1903,19252
1271888500,837,-1639,16884
1271890452,1782,-1486,16463
1271892376,3120,-49,13784
1271894316,358,1634,13399
1271896244,12,1290,14455
1271898184,-1633,1347,16860
1271900104,131,844,12703
1271902024,-573,299,15544
1271903952,-197,-477,15115
1271905860,165,-11,19748
1271907804,-3393,-1153,17836
1271909764,3549,-1777,16091
1271911720,1842,-1350,14440
1271913664,2207,-909,16807
1271915568,173,-8,17532
1271917464,-124,768,16902
1271919396,-774,1618,13744
1271921344,2742,1256,12372
1271923280,-2218,-621,19659
1271925236,-1980,-1214,16247
1271927196,-1589,-1833,19503
1271929132,751,-899,15104
1271931088,-1663,-1686,19532
1271933048,2051,-1589,16634
1271934976,-273,-267,19875
1271936912,3334,492,12444
1271938844,1512,962,17103
1271940776,3632,754,15447
1271942704,-265,903,19912
1271944640,357,1312,12666
1271946564,-2187,11,14704
1271948520,1040,-1616,17364
1271950452,-726,132,21623
1271952380,1114,-612,19223
1271954308,601,-941,15980
1271956248,2788,-574,16052
1271958184,1296,476,16699
1271960104,777,833,23283
1271962032,-1309,929,17468
1271963972,-1459,787,12255
1271965908,1242,552,16096
1271967832,384,-387,16496
1271969780,-3280,-1362,20108
1271971740,-3156,-1768,14604
1271973696,1928,-1048,17228
1271975628,-364,-756,14796
1271977556,679,-905,20551
1271979480,917,-691,16030
1271981416,2573,489,16207
1271983356,1873,841,10494
1271985308,3348,1136,13104
1271987244,-2009,495,19723
1271989168,46,1527,14700
1271991088,-2837,49,17631
1271993024,1207,-589,13075
1271994960,140,-2200,18244
1271996884,349,-729,19976
1271998812,589,-657,18307
1272000756,2493,-115,15871
1272002692,2055,-181,13167
1272004636,1873,1317,19424
1272006564,-945,341,17175
1272008492,-1017,171,16892
1272010420,1147,41,13928
1272012336,-592,-580,16307
1272014264,-907,-939,18131
1272016216,-3302,-1212,18622
1272018184,1697,-1309,15992
1272020136,860,-1296,13360
1272022072,1409,-825,13643
1272023996,-329,-475,21391
1272025920,3052,42,13123
1272027848,1567,485,12595
1272029792,4200,1116,13019
1272031728,-1745,-163,16086
1272033672,-1284,-471,14984
1272035612,-1904,338,20208
1272037556,1612,140,14628
1272039480,194,-994,17990
1272041404,-174,-942,19175
1272043340,-1539,-541,18204
1272045296,3519,1001,13543
1272047228,3335,873,17821
1272049176,2701,1690,16599
1272051112,-638,1014,20261
1272053036,-761,213,11363
1272054980,797,-1135,14655
1272056908,611,-653,12587
1272058840,-2515,-343,21452
1272060796,-2277,-1103,15020
1272062740,-92,-1297,16132
1272064676,3858,-962,14356
1272066612,2034,-264,16939
1272068540,183,805,17527
1272070448,367,92,14286
1272072352,440,564,14460
1272074300,3716,1226,15522
1272076224,597,-665,14732
1272078160,-297,-1288,16531
1272080104,-3007,-717,15124
1272082044,1764,540,16192
1272083964,-806,130,15531
1272085888,485,-851,13981
1272087788,-93,63,19672
1272089716,3011,1137,18067
1272091668,3125,1293,12716
1272093592,3200,793,12452
1272095532,-1049,279,19275
1272097468,-1102,146,14190
1272099408,-1969,-951,17369
1272101356,-393,-1180,13527
1272103300,-862,-1228,17903
1272105244,-1838,-656,20312
1272107196,-1135,-589,20675
1272109140,3560,-342,15220
1272111068,2093,-107,18024
1272112992,626,784,14612
1272114916,1457,987,15548
1272116844,-131,577,14371
1272118768,2875,77,12079
1272120700,1485,-769,15540
1272122636,-646,-2088,16073
