Timestamp,AccX,AccY,AccZ
995721304,-1262,-1088,18008
995723228,-1770,-2405,17115
995725156,-2168,-2676,14451
995727084,2096,-1200,15239
995728992,-216,-1530,15472
995730904,-1913,-627,18619
995732816,-2737,-201,17260
995734724,3372,964,17451
995736632,2008,1272,15068
995738544,1579,1142,15739
995740440,1134,579,19200
995742332,3152,632,15829
995744232,1099,-1341,9096
995746148,2050,-1592,13719
995748068,-3240,-877,15686
995749988,-1272,-1108,16177
995751912,-2833,-1193,15676
995753832,-1290,836,17787
995755732,449,1654,18532
995757628,260,1697,20667
995759512,-667,467,18684
995761400,2594,-78,16628
995763300,3014,446,17390
995765196,-1317,105,17147
995767096,-332,-1879,15480
995769004,-225,-2781,15903
995770924,1722,-2372,15467
995772824,428,-714,13135
995774720,1091,-65,16920
995776612,-2861,181,16675
995778496,-913,929,16995
995780400,1358,1660,19514
995782308,4054,1640,16731
995784208,2743,227,16536
995786104,1888,-414,15924
995788000,296,-932,14599
995789904,1801,-1153,15187
995791808,-651,-929,14407
995793700,-57,-1877,12532
995795612,-3425,-1217,16779
995797516,-793,315,15744
995799404,60,1608,20632
995801300,-127,1273,15715
995803212,1200,1122,18480
995805116,1021,468,14840
995807012,1644,-188,13285
995808924,1736,-1322,13127
995810832,852,-1254,16243
995812748,-2192,-2535,18204
995814680,1094,-2136,16452
995816604,-1552,-1896,14323
995818524,1997,-221,11968
995820404,-494,386,22335
995822308,-1459,1778,22647
995824220,-2078,844,18612
995826136,3705,1031,14215
995828036,2549,555,19461
995829932,924,246,12632
995831840,-1395,-1637,18799
995833724,-76,-930,12631
995835636,3009,-1407,12380
995837548,-826,-1168,15120
995839444,702,-273,15308
995841344,-1203,705,17195
995843252,560,1040,16044
995845140,590,1532,17586
995847032,-206,2500,17387
995848924,-961,933,22231
995850812,590,-140,17403
995852700,628,-1562,16475
995854604,1074,-964,18011
995856500,840,-904,15067
995858400,-2137,-2313,15000
995860328,-1875,-2032,12696
995862236,727,-981,13972
995864120,-930,460,17375
995866028,1124,1464,15933
995867928,-1835,693,18075
995869828,1919,431,15591
995871712,3393,137,16624
995873612,1682,-518,12188
995875516,1373,-727,14628
995877400,41,-751,12275
995879280,829,390,18391
995881176,-738,-278,11360
995883072,2187,-685,12863
995884976,-3471,-223,18220
995886896,-1032,2288,17335
995888808,-580,1800,19179
995890704,163,1071,13877
995892588,800,392,17971
995894484,2373,559,15166
995896380,-1373,-677,21380
995898300,1909,-1134,13708
995900212,733,-1411,19856
995902120,-388,-1462,12840
995904040,-1766,-1024,17087
995905944,-361,-454,17307
995907836,644,165,17487
995909740,1609,1003,18004
995911644,1740,1432,16211
995913536,-2792,96,19364
995915420,420,-934,13943
995917328,1569,-1627,17451
995919240,4524,-902,13514
995921136,-669,-903,18216
995923028,1362,-56,17435
995924912,826,172,15515
995926792,2083,283,9388
995928680,-2495,221,16820
995930592,-1337,1253,17531
995932500,-2768,796,17709
995934404,2603,153,14400
995936288,762,-403,16239
995938192,1580,-1006,17391
995940088,476,-658,18723
995941972,334,-174,12492
995943868,319,-1963,13695
995945768,1370,-846,11727
995947676,-2719,-239,12663
995949564,-965,321,16032
995951464,1474,300,16588
995953368,-2816,1000,17408
995955276,404,1007,14176
995957160,-672,-262,17023
995959048,381,-937,16539
995960956,-2239,-1399,15775
