Timestamp,AccX,AccY,AccZ
1499121376,-1509,-2803,16357
1499123312,-2156,-3100,18556
1499125256,-2742,-1458,17463
1499127172,761,949,16031
1499129116,1357,2583,17476
1499131060,-151,3179,20663
1499132996,-2346,-384,17731
1499134948,1599,-1233,14392
1499136896,-233,-1133,17263
1499138828,-767,153,15144
1499140764,-1182,-428,18627
1499142708,-540,-1238,15140
1499144664,2438,-2758,11541
1499146592,-165,-746,14491
1499148544,-3642,1382,19131
1499150488,302,3788,17224
1499152428,3224,3108,19531
1499154376,3042,1136,16143
1499156300,599,-515,17668
1499158252,-3673,-1889,17420
1499160160,-78,-900,16774
1499162108,1104,-1665,15299
1499164056,3061,-1737,16036
1499166000,-961,-2319,16318
1499167960,-2746,-1780,15582
1499169892,-1250,-506,17243
1499171840,3382,1686,14091
1499173772,183,2945,17431
1499175720,2082,1531,18219
1499177660,-2829,-973,17519
1499179604,-233,-1041,11380
1499181564,1539,-1251,16908
1499183504,2036,-510,15375
1499185444,-297,-2013,18272
1499187396,-177,-1875,11944
1499189348,-1310,-1653,17491
1499191256,608,206,11107
1499193188,-178,1768,18716
1499195116,-76,3472,14731
1499197060,2700,1946,18822
1499198984,900,-474,14688
1499200924,-679,-2185,19839
1499202880,-1325,-1509,15660
1499204816,327,-1257,17643
1499206764,1855,-1237,11499
1499208716,2856,-1912,15823
1499210664,-2036,-2200,18127
1499212596,-1701,-757,14002
1499214524,232,684,17760
1499216460,3866,2504,13879
1499218396,733,3509,15855
1499220344,1106,1083,13119
1499222296,-3574,-2604,20388
1499224232,185,-2415,12652
1499226160,229,-799,15968
1499228096,2205,577,15616
1499230024,-952,-408,16492
1499231968,1121,-1731,14463
1499233920,-1678,-1614,16863
1499235836,-130,478,12966
1499237772,367,2963,18107
1499239708,-534,3992,18932
1499241652,162,1990,20740
1499243584,1543,-335,16688
1499245524,-1078,-2602,18903
1499247468,-1964,-1304,16211
1499249412,-2106,-1530,19072
1499251348,1068,-1196,15700
1499253304,3321,-1917,10935
1499255248,-385,-1925,15895
1499257196,-3034,-424,16307
1499259144,-237,1039,19616
1499261096,2562,3204,13152
1499263040,2707,3121,13632
1499264956,1205,91,16011
1499266900,-5565,-2611,20767
1499268828,-415,-1269,16826
1499270756,203,-971,17157
1499272692,4023,101,16624
1499274624,157,-1997,17813
1499276576,1294,-2374,15035
1499278524,-2215,-966,15816
1499280476,1037,2141,13910
1499282420,-1157,3229,18180
1499284372,1806,2986,16221
1499286312,-2980,284,18196
1499288248,-384,-1126,14211
1499290180,41,-1295,17755
1499292116,1556,-288,17164
1499294048,-498,-384,15788
1499295992,973,-1513,14599
1499297932,828,-2172,10075
1499299872,1760,-947,14137
1499301808,-3270,322,14532
1499303740,787,2419,15371
1499305684,2222,2536,15655
1499307608,829,945,19863
1499309536,418,-1804,14076
1499311484,-2649,-2267,21947
1499313408,-698,-773,20670
1499315356,1076,-1738,19180
1499317308,2509,-2249,15595
1499319260,-1720,-1890,16024
1499321184,-346,-824,15067
1499323104,26,1304,19139
1499325040,3911,3909,12827
1499326976,895,3483,16452
1499328912,-650,1717,16747
1499330864,-3411,-1039,15883
1499332808,-2307,-1701,15526
1499334728,526,-474,17315
1499336632,813,25,18722
1499338548,-874,-1126,14303
1499340492,775,-1973,15312
1499342428,333,-2653,14532
1499344360,1667,113,13288
1499346292,318,1636,14652
1499348220,-75,2621,13591
1499350168,1236,1946,16187
1499352096,-278,-259,15950
1499354036,-958,-2448,17114
1499355992,-1222,-1726,14956
1499357928,390,-1481,20011
1499359872,1954,-2114,14867
1499361832,4817,-2449,15877
1499363776,-296,-1248,14720
1499365712,-1944,546,15000
1499367648,487,1701,15651
1499369588,2118,3816,15752
1499371536,2499,3065,12228
1499373452,495,527,17341
1499375392,-5370,-1486,20100
1499377336,-2095,-1745,17196
1499379280,-2116,-1934,13867
1499381212,2410,-471,16004
1499383160,-1286,-1334,18279
1499385108,1336,-1874,16435
1499387068,-1544,-1532,16020
1499388996,2689,475,12515
1499390928,-557,1541,16939
1499392876,3617,2473,13690
1499394812,-3553,290,16163
1499396748,-910,-1030,14535
1499398688,-726,-870,18404
1499400624,996,-1464,16352
1499402564,-998,-1942,18004
1499404512,353,-2443,15927
1499406448,616,-1844,16171
1499408372,1147,893,13080
1499410308,-515,1339,16611
1499412252,1332,2444,12972
1499414200,2729,3049,17924
1499416132,297,1937,11889
1499418068,-2380,218,20314
1499420012,-2741,-685,17944
1499421972,-2068,-2406,15348
1499423920,2800,-1498,17216
1499425860,2207,-389,16595
1499427804,-2651,-1565,16840
1499429744,1218,-1784,11820
1499431668,19,-273,20876
1499433604,3856,1738,14561
1499435548,1674,2696,16940
1499437492,2589,1280,15203
1499439432,-5565,-705,16884
1499441392,-1040,-1800,14843
1499443336,-3096,-1838,19092
1499445240,-96,-438,15956
1499447192,-1714,-1948,18728
1499449128,1380,-1700,15167
1499451060,400,-984,16652
1499452984,935,465,14439
1499454924,1640,2578,15003
1499456872,1393,3259,13787
1499458824,-1284,2652,16475
1499460776,-495,1316,16276
1499462728,-2954,-1196,12179
1499464660,-1608,-2242,15293
1499466588,-433,-1977,18451
1499468520,667,-873,22999
1499470460,3045,-683,14968
1499472404,1525,-1317,15116
1499474344,937,-1128,15886
1499476256,881,27,18819
1499478188,2472,1242,16956
1499480136,1756,1354,12678
1499482052,1926,21,15776
1499483980,-4052,-722,19017
1499485928,-3004,-414,15860
1499487892,-1497,-1377,19227
1499489824,-344,-2213,14883
1499491780,-1279,-3427,17447
1499493704,335,-1201,18539
1499495660,-1299,1482,21192
1499497608,3827,3269,13327
1499499556,3300,3520,12715
1499501504,4596,1402,13988
1499503444,-2254,669,13728
1499505372,-2417,93,16400
1499507308,-3584,-726,14307
1499509256,884,-1420,14572
1499511208,-1461,-1474,18512
1499513120,23,-1875,20127
1499515068,486,-1358,21491
1499517000,1837,-175,15235
1499518928,2519,246,14288
1499520860,1336,928,16957
1499522780,-504,254,15227
1499524704,-773,-319,10376
1499526636,-1102,213,16564
1499528564,337,211,15087
1499530504,-1174,-846,22188
1499532464,-3175,-3661,17327
1499534392,409,-2725,16939
1499536320,-607,-961,13800
1499538256,481,1339,22244
1499540208,2367,3538,15382
1499542152,3060,2922,16684
1499544100,1842,1426,11035
1499546036,2557,-217,14927
1499547972,-4718,330,19019
1499549904,-660,-194,14575
1499551848,-1143,-1013,17920
1499553780,1358,-1752,12895
1499555736,-3033,-2367,20324
1499557664,-686,-1944,16684
1499559608,-1584,-746,19024
1499561564,3835,1480,15100
1499563508,2247,2065,17438
1499565440,4588,940,17376
1499567364,42,-1318,15283
1499569312,-394,-1147,14776
1499571252,-2953,619,16254
1499573176,1640,-48,14015
1499575124,-1890,-2632,18820
1499577064,-1596,-3521,17916
1499579008,-1982,-2244,23007
1499580932,419,1295,16251
1499582872,1881,2863,13211
1499584820,2790,3185,15955
1499586772,1739,2259,15219
1499588688,-30,446,15096
1499590620,1815,-1017,10466
1499592572,-1068,-1017,17900
1499594512,-1255,-1027,16963
1499596452,-3077,-1597,19943
1499598376,804,-1072,15939
1499600328,-1120,-1546,15007
1499602248,712,-366,20343
1499604188,-178,1186,17372
1499606136,3999,2653,17310
1499608080,3172,1102,12011
1499610012,4882,-566,15675
1499611948,-515,-1581,18111
1499613908,-1451,-1069,17583
1499615836,-1364,-754,14147
1499617780,103,-1431,14407
1499619732,-1188,-3763,12403
1499621672,-2497,-2301,18436
1499623604,-4372,118,18747
1499625548,3676,2422,14635
1499627484,4802,3371,15591
1499629428,5005,2743,16979
1499631348,205,595,21003
1499633268,214,-500,12976
1499635216,1693,-1365,13080
1499637152,1850,-734,10045
1499639092,-2399,-907,19600
1499641044,-2585,-897,18924
1499642996,-1853,-1902,21923
1499644912,-455,-323,18379
1499646844,3206,478,18796
1499648788,1347,2565,20860
1499650732,1349,3499,18411
1499652644,1372,-4,15383
1499654584,3745,-1963,16100
1499656536,-1251,-2075,16807
1499658488,-3401,-1535,14423
1499660416,-1842,394,17520
1499662356,2321,-515,10786
1499664304,-1385,-2722,14900
1499666232,-626,-1372,13932
1499668180,-2761,729,20871
1499670128,1369,3513,12776
1499672072,5616,2794,17511
1499674020,4917,2737,14312
1499675932,76,-352,19156
1499677864,-768,-1674,14831
1499679820,-1811,-2958,16623
1499681744,878,-2344,12903
1499683684,-683,-1099,15287
1499685628,-3122,-935,19391
1499687560,-3404,-20,18716
1499689496,1395,507,18727
1499691440,1852,1106,19237
1499693388,1256,2349,16482
1499695320,-320,580,18908
1499697248,869,-247,12072
1499699188,4076,-1330,14208
1499701120,-776,-469,17168
1499703056,-3199,-195,14642
1499705012,-1578,-1846,17412
1499706940,653,-2931,12827
1499708864,-75,-1485,16060
1499710784,885,477,14159
1499712732,-2513,2397,20263
1499714684,3065,2817,15601
1499716628,2017,1640,17847
1499718568,3745,1285,17240
1499720496,-452,-564,15583
1499722432,805,-2257,19758
1499724348,7,-1667,14951
1499726292,1184,-1102,15468
1499728236,-3351,-893,15948
1499730188,-1884,-170,19948
1499732124,-4274,24,18627
1499734064,1407,971,13603
1499736012,3768,1698,17715
1499737960,1613,1757,15947
1499739860,-62,82,19308
1499741776,935,-1301,12579
1499743712,529,-1801,14699
1499745656,2808,-1253,10964
1499747612,-2608,-2042,15111
1499749564,-2831,-3417,14856
1499751468,6,-1940,15583
1499753388,-776,253,16396
1499755344,1139,2473,17791
1499757288,1247,2897,19916
1499759232,2859,2113,15974
1499761164,3018,772,10501
1499763084,2103,31,18408
1499765012,-1233,-927,14015
1499766976,1230,-2085,15796
1499768920,993,-2737,12631
1499770860,1433,-1819,11523
1499772808,-2154,-822,17136
1499774752,-1059,-163,17161
1499776692,-1235,673,17047
1499778624,831,1799,15209
1499780572,2232,2684,19104
1499782516,1904,1510,14107
1499784448,-660,-864,17431
1499786384,988,-1750,14371
1499788312,953,-780,18636
1499790248,1599,-532,15819
1499792192,-1497,-3029,13940
1499794136,-2571,-3163,13008
1499796080,-2145,-1261,17727
1499797992,75,1635,16963
1499799928,1644,2910,16852
1499801876,2203,2437,16019
1499803832,3174,1076,22511
1499805764,1497,279,15583
1499807688,2694,-296,14604
1499809632,1120,-1524,14307
1499811576,-336,-2367,15391
1499813524,-701,-1459,18440
1499815456,-403,-729,11546
1499817388,-1833,-303,15800
1499819344,1341,1054,14672
1499821296,-2068,1214,23215
1499823252,1644,2124,14731
1499825180,-73,1720,19300
1499827120,1801,533,15399
1499829064,-699,-1193,15348
1499831028,3691,-1503,15781
1499832980,-1138,-2322,18356
1499834924,2314,-2406,11246
1499836880,-3711,-3495,17341
1499838808,-312,-1652,15067
1499840760,-2341,959,19755
1499842692,-100,3552,14487
1499844640,2764,2568,16152
1499846588,1330,1931,14691
1499848516,-1456,84,20016
1499850416,30,-60,19071
1499852332,1418,-304,14944
1499854276,2459,-1123,13660
1499856208,-308,-2188,9521
1499858160,-2503,-1803,16455
1499860092,-1788,-168,14355
1499862036,-358,1152,15196
1499863964,827,2301,14708
1499865908,1880,1752,17483
1499867808,114,0,23231
1499869688,-2972,-201,17599
1499871632,3890,-326,16372
1499873552,582,-768,17412
1499875500,3104,-890,19204
1499877440,-531,-2347,18911
1499879364,-31,-3693,16053
1499881316,-1793,-2493,14295
1499883240,2038,872,17544
1499885192,-3250,2103,18388
1499887144,1259,3969,15808
1499889080,411,1381,13799
1499891012,1135,763,17940
1499892944,-2174,-62,16232
1499894884,1265,-315,20930
1499896800,-285,-729,13492
1499898752,2505,-1739,12900
1499900704,-1019,-1941,12867
1499902632,601,-1433,14923
1499904564,-3312,260,17623
1499906504,-452,2492,13010
1499908444,-864,2852,16805
1499910392,1569,1575,15464
1499912312,-541,-27,19831
1499914244,1021,-629,15484
1499916172,720,-1192,17579
1499918124,2936,-1348,13272
1499920076,1502,-2250,13093
1499922020,-628,-4241,18517
1499923976,-1335,-3115,19860
1499925908,-1800,-396,12799
1499927864,1768,2844,18795
1499929812,2072,3270,16208
1499931764,-1418,2340,19539
1499933688,-868,222,17876
1499935616,1152,36,17215
1499937548,-1308,-848,14384
1499939492,1310,-174,13020
1499941424,632,-1760,20758
1499943368,725,-1685,11993
1499945316,-1489,-1541,16588
1499947252,1496,-518,12459
1499949196,-2094,1394,16819
1499951144,2231,2647,12696
1499953092,-1364,2208,19869
1499955040,2683,1513,12766
1499956964,21,-1781,18372
1499958900,368,-1576,19807
1499960844,-451,-1699,18731
1499962780,3276,-514,15561
1499964728,1467,-2636,14500
1499966688,1094,-4094,14303
1499968644,-2744,-2564,16580
1499970588,-2934,1873,17320
1499972536,1722,3836,11964
1499974484,3470,3576,11900
1499976412,-71,1127,13203
1499978348,-1780,137,19387
1499980292,-1147,-1125,11824
1499982236,1037,-1611,14199
1499984176,954,-1248,14404
1499986120,-830,-1226,20711
1499988052,-761,-915,14855
1499989972,-2098,-78,14052
1499991920,2548,1196,15599
1499993868,-1005,1579,16516
1499995816,-1835,1857,18231
1499997764,-417,1253,16352
1499999696,1121,420,15164
1500001636,-987,-1681,17360
1500003596,1676,-2150,18775
1500005548,-712,-1914,20995
1500007504,2983,-2158,15032
1500009448,2012,-3322,12580
1500011404,1953,-1733,17264
1500013332,235,497,13371
1500015268,2592,2120,14476
1500017220,-1444,3172,13775
1500019172,3257,1707,10291
1500021096,-2652,-45,18872
1500023040,-2042,-760,17452
1500024992,-1284,-472,18655
1500026944,2553,-1221,11836
1500028896,1277,-1768,16824
1500030840,-405,-1351,12324
1500032796,-1723,-1279,20028
1500034724,-717,1018,13188
1500036668,1585,2053,15245
1500038612,1772,2516,17759
1500040540,-772,866,17452
1500042472,-327,-473,16455
1500044408,-252,-1330,15824
1500046344,-67,-2537,18443
1500048288,1008,-1484,20798
1500050228,-909,-1107,20808
1500052172,280,-1752,16294
1500054124,1084,-2530,15563
1500056060,3378,-105,13799
1500058012,-1635,2125,16835
1500059960,2061,3777,14912
1500061896,293,1997,18107
1500063844,1772,1107,10420
1500065776,-2538,-132,15561
1500067720,-2255,-867,18800
1500069680,-3768,-2010,18787
1500071616,3917,-1372,12633
1500073564,289,-1613,17411
1500075500,1529,-313,16879
1500077424,-664,-263,16275
1500079380,3179,1137,16619
1500081332,1709,1843,11726
1500083276,3168,1524,12980
1500085204,-2392,432,16179
1500087144,-1284,-560,19628
1500089072,-644,-908,22019
1500091016,1271,-3217,14444
1500092972,2152,-2651,14896
1500094932,-2214,-2140,17974
1500096872,-1296,-2148,18947
1500098796,-220,688,14503
1500100744,2801,1369,12528
1500102692,1538,2360,16288
1500104640,-1167,1823,14613
1500106592,-1774,1540,18216
1500108528,151,2103,10955
1500110460,917,-461,14852
1500112396,-242,-1750,19595
1500114356,-2251,-2871,18167
1500116288,-461,-1441,15216
1500118236,1601,-223,14347
1500120184,3997,1333,18136
1500122120,-296,1164,18184
1500124056,3201,1243,17468
1500125984,-198,222,17267
1500127904,901,271,12451
1500129836,-1243,-517,17587
1500131784,-2990,-212,18035
1500133740,-3279,-2539,18320
1500135672,985,-2540,13584
1500137616,275,-3495,16740
1500139568,1361,-1493,16447
1500141496,-760,258,18220
1500143440,3829,2079,15619
1500145384,3885,3267,11741
1500147332,3658,1816,12886
1500149268,-3747,-281,16047
1500151204,-848,740,14756
1500153128,-869,245,17304
1500155056,328,-656,12606
1500157008,2263,-2161,17987
1500158956,-3621,-2413,17208
1500160896,-1341,-1461,18180
1500162808,365,907,15179
1500164752,3818,2450,17317
1500166696,2385,2229,16429
1500168628,1713,941,15895
1500170552,112,128,17259
1500172476,510,-274,12744
1500174392,34,-162,17199
1500176312,-818,-502,19083
1500178260,-2370,-2182,17480
1500180196,-1585,-2716,17556
1500182128,996,-2452,16231
1500184076,1216,-1242,14378
1500186020,-339,1823,21098
1500187968,5357,3107,15829
1500189924,1364,1696,18848
1500191860,2094,532,11386
1500193788,-2501,148,14759
1500195728,-2302,816,11583
